longitude,latitude,housing_median_age,total_rooms,total_bedrooms,median_house_value
-121.88,37.31,28,3085,552,262800
-121.89,37.3,47,1604,284,283300
-121.89,37.3,52,2071,362,284800
-121.89,37.31,47,2986,627,247400
-121.9,37.3,52,1456,269,296600
-121.9,37.3,52,1575,284,312000
-121.88,37.3,42,1867,398,247000
-121.88,37.29,44,2026,396,274100
-121.89,37.3,47,2355,426,282300
-121.89,37.3,46,2639,448,331600
-121.89,37.29,38,1568,351,286600
-121.9,37.29,26,1797,244,424600
-121.9,37.29,36,1389,225,283300
-121.92,37.29,34,943,135,344600
-121.91,37.29,36,945,149,320500
-121.92,37.29,35,2189,307,426900
-121.91,37.29,18,3597,664,351400
-121.93,37.29,36,2241,437,288200
-121.92,37.29,32,1260,199,346700
-121.93,37.28,34,2422,370,376200
-121.93,37.28,10,3163,832,214000
-121.94,37.28,18,4356,1334,240000
-121.94,37.28,27,2859,464,327500
-121.93,37.27,30,2862,544,278100
-121.94,37.27,23,1932,552,211900
-121.94,37.27,39,1030,191,236900
-121.94,37.26,43,2104,388,238000
-121.94,37.26,21,3843,716,264200
-121.95,37.26,10,3611,803,248700
-121.95,37.26,34,1482,255,264700
-121.94,37.25,16,3942,749,332800
-121.93,37.26,39,1103,175,291300
-121.92,37.26,33,1306,259,230700
-121.92,37.25,36,3874,656,258500
-121.91,37.25,31,1944,343,240500
-121.92,37.28,27,3028,486,308800
-121.92,37.27,33,3280,569,253500
-121.93,37.27,35,1855,345,255100
-121.93,37.27,28,3428,753,281000
-121.92,37.28,26,6201,783,397000
-121.92,37.27,29,5536,862,282100
-121.91,37.27,30,4412,862,232000
-121.91,37.28,29,5650,817,337300
-121.9,37.28,26,3756,,320000
-121.9,37.27,33,3410,583,255600
-121.9,37.25,28,2714,502,240400
-121.9,37.25,20,5483,1079,250000
-121.9,37.27,28,4538,685,263600
-121.9,37.26,20,4447,661,283300
-121.91,37.26,25,4258,719,267200
-121.91,37.26,32,3776,620,261100
-121.91,37.26,32,3983,876,255200
-121.89,37.25,23,2705,449,316500
-121.89,37.26,26,1864,331,231700
-121.88,37.26,25,3025,689,218600
-121.88,37.26,13,1893,487,204700
-121.88,37.26,13,1676,471,225900
-121.88,37.25,24,968,240,240300
-121.89,37.25,21,2080,352,264500
-121.89,37.25,26,1741,323,234800
-121.89,37.29,36,2959,529,268800
-121.89,37.28,35,2418,375,365400
-121.9,37.28,34,4613,749,302900
-121.88,37.28,33,2951,529,313100
-121.89,37.28,32,4308,717,281900
-121.88,37.27,27,2019,335,267400
-121.88,37.27,24,4567,688,289000
-121.89,37.26,25,3319,531,263300
-121.89,37.27,28,1481,256,240900
-121.87,37.32,39,1839,471,184900
-121.87,37.32,36,1471,360,175800
-121.88,37.32,38,1787,508,177600
-121.88,37.32,45,2213,564,164200
-121.86,37.31,24,1939,652,112500
-121.87,37.3,28,859,199,215900
-121.87,37.31,6,3797,984,152400
-121.87,37.3,14,360,124,112500
-121.88,37.3,16,2692,749,191100
-121.86,37.32,13,2519,581,173400
-121.85,37.33,19,2228,559,172800
-121.84,37.32,14,5762,1538,192600
-121.85,37.33,16,2987,874,127900
-121.85,37.33,19,735,158,188100
-121.84,37.32,22,3015,581,176300
-121.84,37.32,16,1866,364,212800
-121.87,37.29,18,1892,568,228000
-121.87,37.28,21,3305,749,249600
-121.86,37.29,14,6160,1222,178400
-121.85,37.28,17,4208,954,87500
-121.83,37.3,16,5684,1386,185800
-121.85,37.3,19,6275,1546,178600
-121.84,37.29,24,3403,656,191900
-121.84,37.29,4,2937,648,160400
-121.84,37.28,18,2749,633,166100
-121.83,37.31,19,11181,1895,232700
-121.83,37.3,17,1299,211,235800
-121.81,37.29,15,5957,1037,253100
-121.81,37.28,17,2277,428,217000
-121.82,37.28,33,2873,489,176400
-121.83,37.29,10,1828,453,123500
-121.83,37.29,20,1649,408,115200
-121.83,37.28,33,1115,250,178600
-121.83,37.28,19,2644,833,183100
-121.82,37.28,31,1340,235,179500
-121.83,37.29,20,2308,461,191000
-121.82,37.29,16,2085,394,222800
-121.83,37.32,17,1887,664,165300
-121.82,37.31,22,2044,402,177500
-121.82,37.31,15,1504,294,219400
-121.81,37.31,14,2731,578,139700
-121.81,37.31,15,1898,395,212500
-121.81,37.32,26,2528,511,164900
-121.82,37.32,10,2506,623,231400
-121.82,37.33,23,3279,647,175800
-121.83,37.32,26,1125,210,181000
-121.81,37.33,4,5532,778,343000
-121.8,37.34,25,1642,297,231400
-121.8,37.34,20,2686,414,263900
-121.79,37.34,20,2018,328,262400
-121.8,37.35,15,2781,498,223300
-121.78,37.34,21,1959,292,338400
-121.75,37.35,18,1947,250,500001
-121.77,37.33,8,3088,474,355300
-121.77,37.33,9,3160,468,348400
-121.78,37.34,11,3195,410,378200
-121.79,37.33,13,2978,505,277800
-121.79,37.33,18,3611,614,231000
-121.79,37.33,10,3283,550,283700
-121.78,37.33,10,2829,394,359500
-121.8,37.32,20,2473,476,224200
-121.8,37.32,23,1829,346,217400
-121.8,37.32,14,4412,924,227600
-121.79,37.32,6,2850,561,241900
-121.79,37.32,20,3034,451,241300
-121.76,37.33,5,4153,719,286200
-121.81,37.3,14,1870,348,186500
-121.81,37.31,15,1794,366,209900
-121.8,37.31,15,1807,378,164500
-121.8,37.3,16,906,149,235600
-121.81,37.3,15,1929,345,235600
-121.8,37.31,21,2630,446,232000
-121.79,37.31,22,2199,361,235700
-121.78,37.31,25,2093,297,271500
-121.79,37.3,10,5469,950,241900
-121.76,37.28,17,660,129,241000
-121.74,37.3,12,1961,280,362700
-121.78,37.31,7,1973,328,292200
-121.77,37.31,16,1649,228,302600
-121.76,37.29,15,2267,348,277900
-121.76,37.3,6,3526,559,335500
-121.75,37.3,23,1801,415,133700
-121.74,37.29,6,7292,1295,294700
-121.75,37.29,15,1486,310,221000
-121.84,37.34,33,1019,191,165000
-121.84,37.33,28,1535,330,160100
-121.84,37.33,26,1934,408,163600
-121.83,37.32,21,4559,1163,179000
-121.82,37.35,24,2298,575,182400
-121.82,37.34,23,7609,1446,195300
-121.81,37.35,28,3477,671,172600
-121.81,37.35,29,2396,452,185500
-121.8,37.35,27,2358,415,192800
-121.8,37.35,17,2529,423,240700
-121.84,37.34,27,2512,526,162900
-121.83,37.33,27,3127,610,173600
-121.83,37.34,21,6404,1232,193400
-121.83,37.34,26,1848,339,182500
-121.87,37.36,34,938,242,194500
-121.86,37.35,35,2391,605,182100
-121.86,37.35,43,1536,371,153300
-121.85,37.34,27,1481,409,137500
-121.84,37.35,22,2914,768,164000
-121.85,37.35,29,3515,807,160100
-121.84,37.35,20,3375,867,182200
-121.86,37.37,15,8162,2124,210300
-121.84,37.37,15,3315,1042,140100
-121.85,37.36,15,3148,1116,159600
-121.85,37.36,18,1525,485,128600
-121.85,37.36,11,2109,592,205900
-121.86,37.36,31,1602,358,156800
-121.84,37.38,34,762,182,201800
-121.85,37.38,12,12980,2568,286500
-121.84,37.39,31,5524,914,229900
-121.83,37.38,15,4430,992,209900
-121.84,37.38,33,835,181,195800
-121.83,37.38,31,3633,843,184800
-121.83,37.37,43,821,149,209100
-121.83,37.37,43,1461,284,182400
-121.84,37.37,42,1237,232,187500
-121.84,37.37,28,1579,339,214800
-121.82,37.37,40,802,149,196300
-121.83,37.36,29,4045,885,171700
-121.83,37.36,22,3936,860,183800
-121.83,37.35,31,2914,715,178600
-121.82,37.37,41,1558,281,215200
-121.81,37.37,26,2987,539,213100
-121.82,37.36,33,1624,337,167600
-121.82,37.36,34,1834,377,161500
-121.82,37.37,42,2913,577,167900
-121.81,37.39,34,2218,286,456500
-121.82,37.39,37,4137,636,286200
-121.82,37.38,32,3747,665,330800
-121.81,37.38,29,570,76,416700
-121.82,37.38,32,1650,246,320900
-121.81,37.37,24,962,146,328000
-121.79,37.38,22,3650,527,325600
-121.81,37.36,20,3189,420,374100
-121.87,37.39,9,2522,547,259700
-121.87,37.39,16,2655,487,246800
-121.87,37.38,16,1050,245,163500
-121.87,37.38,16,3275,529,269100
-121.88,37.39,13,3334,565,273900
-121.87,37.41,17,3719,588,273700
-121.87,37.4,16,1767,268,351600
-121.86,37.4,19,4043,764,268400
-121.87,37.39,16,1334,389,229800
-121.86,37.39,17,1777,328,258100
-121.85,37.39,15,8748,1547,276600
-121.82,37.42,13,3752,572,329400
-121.81,37.41,25,2496,351,320700
-121.84,37.4,25,1866,271,288500
-121.83,37.4,27,1145,150,348300
-121.9,37.4,16,2998,603,150000
-121.9,37.39,42,42,14,500001
-121.9,37.37,20,78,72,187500
-121.88,37.37,14,6016,1404,333700
-121.87,37.38,14,3851,534,335600
-121.86,37.38,15,2052,405,181100
-121.89,37.39,2,1136,365,425000
-121.88,37.4,9,6751,,257400
-121.89,37.38,3,4778,1047,271400
-121.88,37.37,3,4430,841,272700
-121.86,37.4,16,2391,369,267800
-121.86,37.4,21,1386,260,258500
-121.85,37.41,25,1837,278,265300
-121.85,37.4,23,1793,319,243200
-121.86,37.41,16,2938,589,178900
-121.85,37.41,17,2156,435,199100
-121.86,37.41,16,1603,287,266900
-121.86,37.41,16,1489,262,267000
-121.86,37.41,16,2411,420,263600
-121.9,37.44,12,4228,734,299400
-121.9,37.44,4,1646,408,265500
-121.9,37.44,9,957,139,441000
-121.89,37.44,8,2534,,422800
-121.88,37.43,17,3469,896,245800
-121.88,37.43,31,2573,474,204100
-121.87,37.43,22,3805,596,254200
-121.85,37.44,8,426,61,367900
-121.87,37.42,19,12128,2112,264500
-121.87,37.41,24,3308,548,248700
-121.88,37.41,23,3224,652,226900
-121.86,37.42,20,5032,808,264800
-121.87,37.42,25,4430,729,261100
-121.88,37.44,17,1621,299,186900
-121.88,37.44,20,1351,372,144000
-121.88,37.44,26,1471,348,226400
-121.88,37.44,23,1310,267,237900
-121.89,37.46,5,1519,186,500001
-121.88,37.46,5,1819,245,500001
-121.89,37.45,15,2428,513,254400
-121.88,37.44,14,2073,343,311200
-121.87,37.46,43,91,12,500001
-121.9,37.46,29,2385,513,220700
-121.91,37.46,26,2762,496,226800
-121.9,37.45,18,4900,814,276200
-121.9,37.45,16,2952,446,320500
-121.91,37.42,19,1684,387,174100
-121.9,37.41,24,4759,921,228700
-121.89,37.42,26,40,8,225000
-121.92,37.45,10,3937,1054,252200
-121.91,37.44,26,1669,276,225800
-121.91,37.44,19,2174,484,255100
-121.91,37.44,24,1212,251,212500
-121.91,37.43,33,2791,496,224900
-122.07,37.44,21,4599,986,225000
-121.96,37.43,18,2514,578,158000
-121.97,37.44,17,127,28,112500
-121.99,37.4,24,3217,689,226700
-121.99,37.4,35,1845,325,235300
-121.99,37.39,25,3495,834,230700
-122.02,37.4,33,2015,484,226800
-122.01,37.4,14,4841,1130,137500
-122,37.4,17,5121,1017,81300
-122,37.4,17,4324,854,232400
-122,37.4,35,1542,298,236900
-122.01,37.4,24,1297,297,47500
-122,37.39,33,2154,405,229800
-121.96,37.41,17,3208,617,238000
-121.97,37.4,17,2937,558,255500
-121.96,37.39,20,1032,229,219300
-121.95,37.39,24,5230,934,264100
-121.95,37.38,22,765,198,87500
-121.95,37.41,13,2164,412,137500
-121.94,37.42,16,3936,788,112500
-121.93,37.4,34,148,28,67500
-121.91,37.36,42,3224,708,199700
-121.92,37.36,42,198,32,137500
-121.95,37.37,39,446,129,208300
-121.95,37.36,27,3236,832,208600
-121.95,37.36,25,3472,956,235600
-121.93,37.35,36,1823,410,234100
-121.93,37.34,48,2068,495,218500
-121.98,37.37,36,1651,344,215400
-121.98,37.36,32,1199,229,252100
-121.98,37.37,35,995,202,217500
-121.99,37.37,27,1797,538,237500
-121.97,37.36,24,4841,894,254500
-121.97,37.36,34,884,153,271200
-121.97,37.35,35,1880,370,269900
-121.96,37.36,16,5040,1325,264500
-121.96,37.36,33,2581,623,261400
-121.97,37.35,36,815,126,258300
-121.97,37.36,36,765,134,247600
-121.98,37.36,34,1735,318,242700
-121.98,37.36,33,1582,272,287200
-121.98,37.36,35,1293,223,281900
-121.98,37.36,35,1440,267,254600
-121.99,37.36,32,1754,324,298300
-121.99,37.36,33,2321,480,270300
-121.99,37.36,33,2677,644,261800
-121.99,37.36,33,2545,467,282200
-121.98,37.35,41,1150,249,261100
-121.99,37.35,18,1712,509,238900
-121.99,37.35,16,3249,947,198400
-121.99,37.35,25,1527,325,212200
-121.98,37.35,36,1054,193,240000
-121.97,37.35,30,1955,,287100
-121.98,37.34,33,3570,776,238700
-121.98,37.34,18,6649,1712,307400
-121.99,37.34,26,3637,933,262900
-121.96,37.35,37,1755,325,251300
-121.97,37.34,33,3162,,266100
-121.97,37.35,35,1249,232,287100
-121.96,37.35,32,1484,274,279900
-121.95,37.35,36,832,211,244400
-121.94,37.35,52,906,227,231600
-121.94,37.35,18,1922,561,244000
-121.95,37.35,48,1246,294,235500
-121.95,37.35,42,1421,330,237900
-121.95,37.35,52,2382,523,236100
-121.94,37.34,42,2174,420,286500
-121.94,37.34,29,3377,853,229300
-121.94,37.34,41,2151,473,250000
-121.94,37.33,36,1893,359,257600
-121.94,37.33,37,1822,329,251100
-121.94,37.34,36,3142,632,246100
-121.95,37.34,25,5236,1320,256100
-121.95,37.33,31,1866,465,275900
-121.95,37.33,36,1683,286,294700
-121.96,37.33,26,3269,788,288300
-121.96,37.33,35,2294,411,276900
-121.96,37.34,42,2001,402,255400
-121.96,37.34,36,844,153,254100
-121.96,37.34,18,4438,939,288300
-121.96,37.34,34,1461,299,252600
-121.96,37.34,37,663,127,247800
-121.98,37.33,30,2645,462,330500
-121.98,37.33,30,3742,633,302400
-121.99,37.34,27,3353,653,315600
-121.97,37.33,21,8275,1566,302100
-121.98,37.33,25,3223,612,287600
-121.98,37.33,35,1907,326,294300
-121.99,37.33,35,1802,291,313900
-121.99,37.33,33,2023,425,285800
-121.98,37.31,28,3840,629,335900
-121.99,37.3,28,4863,901,342000
-122,37.3,28,5096,1011,355200
-121.98,37.32,17,9789,2552,279800
-121.99,37.32,20,4461,864,217700
-121.98,37.31,32,2248,460,288900
-121.98,37.31,34,2034,359,288300
-121.99,37.31,26,3285,502,339600
-121.97,37.32,19,4620,1404,237500
-121.96,37.32,11,1711,493,227700
-121.95,37.32,39,1164,199,263200
-121.95,37.32,20,1145,198,281900
-121.95,37.31,27,4140,,264600
-121.96,37.31,26,4310,678,365500
-121.96,37.31,31,3890,711,290900
-121.97,37.31,21,7628,2166,267500
-121.97,37.31,25,5775,1225,314900
-121.97,37.3,25,5463,1351,277300
-121.95,37.32,33,726,168,270500
-121.94,37.31,30,4238,1010,307000
-121.95,37.31,27,2462,570,329500
-121.94,37.3,30,1758,248,332500
-121.95,37.3,21,4193,1068,293000
-121.94,37.3,25,1455,370,262500
-121.95,37.3,25,5641,1517,267500
-121.96,37.3,20,4228,1006,227300
-121.94,37.29,22,2593,637,212500
-121.94,37.29,20,710,188,214100
-121.95,37.27,17,1330,271,181300
-121.95,37.28,52,777,148,262500
-121.95,37.29,9,1503,381,234300
-121.95,37.29,30,3734,813,260000
-121.95,37.28,19,7027,1847,242900
-121.98,37.3,30,3404,693,283200
-121.98,37.29,33,2120,349,283000
-121.98,37.29,31,2750,664,264900
-121.96,37.28,33,1940,327,280400
-121.97,37.28,25,4707,695,296100
-121.97,37.28,27,2427,403,277300
-121.98,37.28,26,1182,309,269100
-121.98,37.28,28,3688,633,272600
-121.98,37.28,27,3526,589,275000
-121.99,37.27,27,2937,497,273500
-121.99,37.29,32,2930,481,344100
-121.96,37.3,23,4040,843,303400
-121.97,37.3,31,3340,735,275000
-121.96,37.29,24,1240,263,283000
-121.97,37.29,25,4096,743,300300
-121.97,37.29,29,2721,682,265300
-121.99,37.27,17,1527,267,278000
-121.98,37.27,25,3075,564,269400
-121.98,37.27,29,2658,484,298900
-121.96,37.28,28,5018,1066,273900
-121.96,37.27,22,6114,1211,269100
-121.96,37.27,31,3347,589,286800
-121.97,37.26,19,2174,454,255100
-121.96,37.26,22,1408,351,333300
-121.95,37.25,30,3298,634,332000
-121.95,37.24,37,3109,541,413500
-121.95,37.24,32,1382,239,405400
-121.96,37.24,26,3032,605,430900
-121.96,37.25,35,1018,169,371900
-121.95,37.25,34,2906,544,268200
-121.93,37.25,36,1089,182,252600
-121.93,37.25,21,1354,289,234200
-121.92,37.25,34,2231,360,243200
-121.93,37.25,32,1555,287,260100
-121.94,37.24,35,1484,244,245300
-121.91,37.24,24,5046,1001,274600
-121.91,37.24,30,2327,419,272000
-121.92,37.24,26,6777,1051,279400
-121.94,37.24,19,1741,294,290500
-121.94,37.24,26,2561,388,363800
-121.93,37.24,26,2574,414,335900
-121.92,37.24,27,1265,216,281200
-121.91,37.23,22,2614,453,271800
-121.91,37.23,27,4866,668,405000
-121.93,37.22,21,4872,594,500001
-121.96,37.23,36,4423,632,476400
-121.97,37.23,22,2781,523,445900
-121.98,37.22,46,10088,1910,500001
-121.96,37.22,35,4709,723,500001
-121.95,37.21,20,2345,322,500001
-121.97,37.24,35,2553,533,436100
-121.98,37.23,33,3585,935,396300
-122,37.23,36,3191,430,500001
-121.96,37.25,19,1858,359,339300
-121.97,37.25,32,2892,496,367800
-121.98,37.26,27,2331,461,340700
-121.99,37.27,21,1214,192,347800
-121.99,37.26,17,4034,611,442500
-121.98,37.25,19,755,93,500001
-121.99,37.25,25,1743,212,500001
-121.97,37.25,21,2775,389,496400
-121.99,37.25,22,4240,532,500001
-121.98,37.24,35,3574,485,500001
-122,37.27,33,1664,271,415800
-122.01,37.27,27,3340,451,500001
-122.02,37.26,24,2411,299,500001
-122.02,37.26,34,1764,243,500001
-122.01,37.25,31,1574,193,500001
-121.99,37.26,29,2718,365,500001
-122.01,37.26,14,2561,404,500001
-122.03,37.25,34,2892,413,500001
-122.04,37.24,24,1521,209,500001
-122.02,37.24,28,2796,365,500001
-122.03,37.29,22,3118,438,500001
-122.02,37.29,18,2550,312,500001
-122.02,37.29,25,3845,492,500001
-122.01,37.29,31,3136,431,500001
-122.01,37.28,22,2038,260,500001
-122,37.28,35,3133,541,346100
-122,37.28,33,2170,311,500001
-122,37.28,32,2782,495,335900
-122.03,37.27,32,4350,645,500001
-122.03,37.28,29,3752,468,500001
-122.02,37.28,25,3437,428,500001
-122.01,37.27,28,3825,473,500001
-122.06,37.27,16,1612,221,500001
-122.04,37.29,19,3625,432,500001
-122.03,37.27,25,4460,553,500001
-122.04,37.26,24,4973,709,500001
-122.06,37.33,29,1945,269,498800
-122.06,37.32,30,3033,540,380800
-122.05,37.31,25,4601,696,455500
-122.05,37.31,25,4111,538,500001
-122.06,37.3,11,5488,706,500001
-122.07,37.33,13,2173,349,420000
-122.06,37.33,23,4507,751,500001
-122.07,37.31,24,4401,698,500001
-122.08,37.3,30,2268,404,485300
-122.08,37.31,17,2560,396,368900
-122.04,37.34,20,4475,1048,396200
-122.06,37.34,13,2057,466,288300
-122.05,37.33,21,2052,346,416300
-122.04,37.33,26,2690,401,474700
-122.05,37.33,17,3674,824,436400
-122.04,37.33,22,4011,963,351200
-122.04,37.32,27,2826,451,431400
-122.04,37.31,29,2476,434,393800
-122.04,37.31,24,3388,633,355100
-122.04,37.3,26,1714,270,417000
-122.04,37.3,25,2366,417,345900
-122.03,37.31,25,2131,410,409100
-122.04,37.3,25,3807,600,411300
-122.01,37.3,25,4044,551,380600
-122.01,37.31,23,6846,1078,332000
-122,37.31,28,3811,585,372700
-122,37.3,29,3429,524,400700
-122.03,37.31,19,2885,859,275700
-122.03,37.3,30,3007,554,326300
-122.03,37.3,22,3583,758,335300
-122.02,37.31,34,2629,433,341400
-122.02,37.31,35,2355,384,332500
-122.02,37.3,26,1983,301,354600
-122.02,37.3,32,2134,328,341900
-122.02,37.32,27,4336,754,348300
-122.02,37.31,33,2563,434,340100
-122.03,37.32,15,5132,1059,404800
-122,37.32,34,3450,731,244500
-122.01,37.31,26,1391,241,332700
-122.01,37.32,32,3108,613,284000
-122,37.31,33,4211,918,242200
-122.02,37.33,25,3823,584,373600
-122.03,37.33,23,4221,671,412300
-122.03,37.34,16,1755,410,231200
-122.02,37.34,30,1036,151,360600
-122,37.33,30,4033,794,338700
-122.02,37.35,26,2785,418,365700
-122.02,37.35,22,3219,756,354400
-122.02,37.34,26,1992,328,350000
-122.02,37.34,28,2488,396,344700
-122.03,37.34,25,5404,906,451800
-122.03,37.35,25,3095,514,352100
-122.01,37.35,33,2517,496,289500
-122,37.35,20,4304,851,333000
-122,37.34,27,1716,290,343100
-122,37.34,31,3344,620,351500
-122.01,37.34,31,3080,526,344200
-122.05,37.35,34,2494,375,388100
-122.05,37.34,34,2515,401,423900
-122.05,37.34,31,1443,215,416500
-122.06,37.34,20,3435,593,451400
-122.04,37.35,28,3250,485,431600
-122.04,37.34,28,3081,460,432600
-122.03,37.35,16,1156,198,292900
-122.04,37.35,28,1582,264,370100
-122.04,37.34,25,1994,287,447300
-122.03,37.34,17,1165,278,342400
-122.04,37.34,23,2590,725,225000
-122.04,37.34,19,3694,1036,271500
-122.05,37.37,35,1365,256,291400
-122.05,37.36,34,2400,419,316900
-122.05,37.36,27,2621,513,409700
-122.06,37.35,31,1795,281,381800
-122.06,37.36,35,2693,493,327500
-122.06,37.37,32,2510,578,322700
-122.04,37.37,23,5135,911,430100
-122.03,37.36,28,2490,345,411900
-122.04,37.35,20,2016,313,383000
-122.05,37.36,29,1733,255,406800
-122.04,37.36,26,3298,460,403000
-122.05,37.37,27,3885,661,344700
-122.03,37.36,16,2697,803,367400
-122.02,37.35,17,2975,608,362200
-122.02,37.35,18,1221,255,228400
-122.03,37.35,19,3811,1227,311400
-122.03,37.37,16,3402,1193,500001
-122.02,37.36,21,2471,677,243800
-122.02,37.36,25,2074,387,378000
-122.01,37.36,16,1105,354,253600
-122.02,37.36,24,1709,437,335200
-122.01,37.36,25,2796,429,349000
-122.01,37.36,21,2483,396,346300
-122.01,37.35,16,3716,916,323600
-122,37.36,19,2237,433,368300
-122,37.36,17,2070,,411200
-122,37.36,25,3534,949,337000
-122,37.36,17,6012,1737,239400
-122.03,37.37,9,2966,770,256000
-122.03,37.37,41,2123,425,284800
-122.03,37.37,30,1269,290,325000
-122.04,37.37,42,1125,273,252800
-122.04,37.37,33,2757,489,311600
-122.04,37.38,38,2850,550,273600
-122.03,37.38,21,2667,798,252400
-122.02,37.38,43,1261,317,224600
-122.01,37.38,32,726,204,230400
-122.02,37.37,8,5686,1489,327700
-122.01,37.37,11,2559,694,167300
-122.01,37.37,25,2213,360,360900
-122,37.37,16,1434,372,178100
-122.03,37.39,22,3280,933,232700
-122.02,37.38,32,1889,487,254400
-122.01,37.39,26,2500,962,222200
-122.01,37.39,36,1976,361,252600
-122,37.39,36,1236,229,239400
-122.03,37.39,34,2600,650,250200
-122.02,37.4,35,2348,531,261000
-122.01,37.39,16,3015,829,249500
-122.02,37.39,35,2297,497,239700
-122.04,37.39,5,8745,2211,280100
-122.05,37.38,23,3200,907,450000
-122.05,37.38,24,2424,501,364200
-122.05,37.38,29,1875,340,336500
-122.06,37.38,20,4293,1272,270800
-122.05,37.37,27,2687,768,324200
-122.05,37.39,25,347,82,350000
-122.06,37.4,21,12855,3226,267400
-122.06,37.39,26,18,4,375000
-122.06,37.39,22,1236,290,40000
-122.06,37.38,20,3401,768,500001
-122.06,37.38,21,1798,399,470000
-122.06,37.37,18,3058,661,500001
-122.06,37.38,20,2976,766,262500
-122.07,37.39,19,1465,342,289300
-122.08,37.4,23,806,158,284600
-122.07,37.4,16,3352,813,262500
-122.07,37.41,26,1184,225,322300
-122.07,37.4,15,2940,910,192200
-122.08,37.4,19,3565,858,277000
-122.08,37.4,25,1750,341,308700
-122.08,37.41,20,1896,456,288900
-122.09,37.4,36,1575,379,264700
-122.1,37.41,33,6277,1274,343300
-122.09,37.41,8,1480,414,284100
-122.09,37.41,14,753,193,266700
-122.09,37.41,18,1476,473,274000
-122.09,37.4,22,1489,436,197200
-122.09,37.4,17,748,184,290600
-122.09,37.42,23,4874,1251,229800
-122.11,37.41,27,5110,1599,351900
-122.09,37.4,26,3218,1021,182700
-122.1,37.4,27,3410,1156,165600
-122.1,37.4,23,1755,508,293500
-122.1,37.4,19,1085,288,276000
-122.11,37.4,16,1994,489,266400
